Location,Permission,Fishing_Ground,Facilitated.by,Dive_Site,Transect,lat,lon,aca_geomorphology,slope_mean_2020_bio_oracle_3,terrain_ruggedness_index_2020_bio_oracle_3,topographic_position_index_2020_bio_oracle_3,DESIG,ADOPT_2024,Median..year.,Timescale..years.,NO_TAKE,NO_TK_AREA,STATUS_YR,Geomorphology,OBJECTI,grav_NC,pop_cnt,nm_prts,reef_vl,sedimnt,nutrint,cml_scr,tp_thrt,Region,is_bcu,grv_NC_,pp_cnt_,nm_prt_,rf_vl_r,sdmnt_r,ntrnt_r,score,scoreth,scorpfc,scoretr,scorecn,scorecy,biomass_kg,biomass_kg_ha,abundance_ind_250m2,FRic,FEve,FDiv,FDis,RaoQ,Year,dhw_max_6_year_max,dhw_max_6_year_mean,sst_mean_6_year_mean,sst_median_6_year_mean,sst_q90_6_year_mean,sst_sd_6_year_mean,andrello_sediments,closest_ID,closest_Lat,closest_Lon,Grav_tot,cryptoBRout,crypto5BRout,crypto15BRout,pareBRout,pare5BRout,pare15BRout,residBRout,resid15BRout,resid35BRout,transiBRout,transi15BRout,transi35BRout,cryptoBROF,crypto5BROF,crypto15BROF,pareBROF,pare5BROF,pare15BROF,residBROF,resid15BROF,resid35BROF,transiBROF,transi15BROF,transi35BROF,cryptoBRbtw,crypto5BRbtw,crypto15BRbtw,pareBRbtw,pare5BRbtw,pare15BRbtw,residBRbtw,resid15BRbtw,resid35BRbtw,transiBRbtw,transi15BRbtw,transi35BRbtw,cryptoBRin,crypto5BRin,crypto15BRin,pareBRin,pare5BRin,pare15BRin,residBRin,resid15BRin,resid35BRin,transiBRin,transi15BRin,transi35BRin,cryptoBRIF,crypto5BRIF,crypto15BRIF,pareBRIF,pare5BRIF,pare15BRIF,residBRIF,resid15BRIF,resid35BRIF,transiBRIF,transi15BRIF,transi35BRIF,cryptoLR,crypto5LR,crypto15LR,pare5LR,pare15LR,pareLR,transiLR,transi15LR,transi35LR,residLR,resid15LR,resid35LR
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 3,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Terrestrial Reef Flat,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,3.403598155,136.1439262,63,2.70E-16,0.742049441,0.851883249,0.140238532,0.028019676,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 4,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Terrestrial Reef Flat,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,1.720363404,68.81453616,47,1.18E-15,0.706387951,0.804755707,0.151376609,0.031862106,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 5,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Terrestrial Reef Flat,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,0.632091874,25.28367497,54,1.22E-15,0.791175968,0.88898215,0.185264472,0.039510227,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,CoralGarden,Lau_Totoya_BT_Transect 1,-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Outer Reef Flat,49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,Sediments,Melanesia,non-refugia,0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,8.8319061,353.276244,193,4.39E-17,0.686258307,0.949771403,0.148556074,0.025340009,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,34.549911,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,CoralGarden,Lau_Totoya_BT_Transect 2,-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Outer Reef Flat,49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,Sediments,Melanesia,non-refugia,0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,4.285752089,171.4300836,98,6.12E-15,0.654377686,0.896342499,0.171744378,0.033516401,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,34.549911,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,CoralGarden,Lau_Totoya_BT_Transect 3,-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Outer Reef Flat,49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,Sediments,Melanesia,non-refugia,0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,17.40211683,696.084673,262,9.36E-15,0.666701362,0.920673171,0.2110421,0.046928259,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,34.549911,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,CoralGarden,Lau_Totoya_BT_Transect 4,-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Outer Reef Flat,49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,Sediments,Melanesia,non-refugia,0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,4.814227134,192.5690854,134,3.71E-16,0.658317804,0.934312899,0.133389575,0.022297714,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,34.549911,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,ReefCorner,Lau_Totoya_Joe_Transect 1,-18.99945678,-179.8721369,Back Reef Slope,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Back Reef Slope,49640,0.063699875,0.571268957,0,0,0,0,0.105828139,Coastal pop,Melanesia,non-refugia,0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,7.402435139,296.0974055,184,1.17E-12,0.627133818,0.899714492,0.194849781,0.049127413,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,35.842247,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,ReefCorner,Lau_Totoya_Joe_Transect 2,-18.99945678,-179.8721369,Back Reef Slope,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Back Reef Slope,49640,0.063699875,0.571268957,0,0,0,0,0.105828139,Coastal pop,Melanesia,non-refugia,0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,2.713647074,108.5458829,150,5.01E-13,0.617833292,0.839407989,0.122084406,0.026798855,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,35.842247,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,ReefCorner,Lau_Totoya_Joe_Transect 3,-18.99945678,-179.8721369,Back Reef Slope,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Back Reef Slope,49640,0.063699875,0.571268957,0,0,0,0,0.105828139,Coastal pop,Melanesia,non-refugia,0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,5.561681131,222.4672452,127,2.12E-12,0.698894993,0.930817003,0.222400036,0.052262892,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,35.842247,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,ReefCorner,Lau_Totoya_Joe_Transect 4,-18.99945678,-179.8721369,Back Reef Slope,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Back Reef Slope,49640,0.063699875,0.571268957,0,0,0,0,0.105828139,Coastal pop,Melanesia,non-refugia,0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,4.491618995,179.6647598,112,6.85E-13,0.757980505,0.907376992,0.217767722,0.050118072,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,35.842247,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Totoya,Totoya,Fijian LMMA/Captain Cook Cruises,ReefCorner,Lau_Totoya_Joe_Transect 5,-18.99945678,-179.8721369,Back Reef Slope,10.61112,863.71924,-192.91789,qoliqoli,2010-2014,2012,13,None,0,None,Back Reef Slope,49640,0.063699875,0.571268957,0,0,0,0,0.105828139,Coastal pop,Melanesia,non-refugia,0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,4.952696907,198.1078763,163,1.66E-12,0.673450984,0.903557903,0.192792043,0.04053244,2024,9.1705198,4.49721,27.214199,27.1525,28.888399,1.30302,35.842247,V9797,-19.14,179.8,4,80,82,27,91,48,56,91,122,94,35,82,40,1730,2959,1704,2656,2042,1356,2090,1812,339,1155,2325,1320,569.443935,28363.80575,15788.2,716.9896048,75901.45898,13276.2758,885.1393749,990.5060371,3137.821466,2736.855321,7654.647965,7058.606476,73,94,9,43,68,73,43,88,84,1,6,2,885,1182,410,1166,1526,984,765,509,210,15,36,16,15,47,0,106,0,32,0,0,0,30,0,2
Lau,Vanua Balavu,Daliconi,Fijian LMMA/Captain Cook Cruises,VBBay,Lau_VanuaBalavu_Transect 1,-17.20382191,-178.9734533,Back Reef Slope,0.4948923,42.277264,12.657234,Locally Managed Marine Area,Non-Adopter,Non-Adopter,Non-Adopter,Part,4.66,2007,Back Reef Slope,47764,0.013279392,0.663968056,0,0.759029966,0.704097396,0.562544912,0.45048662,Tourism,Melanesia,refugia,0.000403359,1178.724392,0,34,26.18201828,0.000429278,0.0396,-0.12626,0.23237,0.09724,0.7605,0.07336,1.951703151,78.06812604,91,2.08E-13,0.688147833,0.88061563,0.166694792,0.032029489,2024,7.4421301,3.28825,27.8605,27.8461,29.256701,1.0885299,3.0756044,V9720,-17.14,-178.84,2,28,70,12,27,46,37,27,78,45,5,50,15,400,1906,523,754,1134,561,535,662,114,90,924,160,9687.693002,3405.185794,11156.16667,39741.35591,48529.31804,25210.43976,22685.17666,6199.740257,2167.82088,236.6476011,691.3406574,375.6553002,40,82,9,32,36,17,32,82,46,7,48,15,395,1273,368,878,1260,165,595,343,90,120,513,216,0,28,0,38,0,0,0,0,0,0,8,0
Lau,Vanua Balavu,Daliconi,Fijian LMMA/Captain Cook Cruises,VBBay,Lau_VanuaBalavu_Transect 2,-17.20382191,-178.9734533,Back Reef Slope,0.4948923,42.277264,12.657234,Locally Managed Marine Area,Non-Adopter,Non-Adopter,Non-Adopter,Part,4.66,2007,Back Reef Slope,47764,0.013279392,0.663968056,0,0.759029966,0.704097396,0.562544912,0.45048662,Tourism,Melanesia,refugia,0.000403359,1178.724392,0,34,26.18201828,0.000429278,0.0396,-0.12626,0.23237,0.09724,0.7605,0.07336,1.886342077,75.45368308,107,8.70E-14,0.723966092,0.908698062,0.148362968,0.029719916,2024,7.4421301,3.28825,27.8605,27.8461,29.256701,1.0885299,3.0756044,V9720,-17.14,-178.84,2,28,70,12,27,46,37,27,78,45,5,50,15,400,1906,523,754,1134,561,535,662,114,90,924,160,9687.693002,3405.185794,11156.16667,39741.35591,48529.31804,25210.43976,22685.17666,6199.740257,2167.82088,236.6476011,691.3406574,375.6553002,40,82,9,32,36,17,32,82,46,7,48,15,395,1273,368,878,1260,165,595,343,90,120,513,216,0,28,0,38,0,0,0,0,0,0,8,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 4,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Deep Lagoon,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,4.122328944,164.8931578,214,2.96E-12,0.563657569,0.836772713,0.113717274,0.025260883,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 5,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Deep Lagoon,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,12.87821711,515.1286844,321,1.37E-11,0.624414628,0.932639499,0.192272814,0.047226391,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 6,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Deep Lagoon,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,2.626506023,105.0602409,180,2.77E-14,0.600811937,0.912924317,0.152263768,0.032546768,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 7,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Deep Lagoon,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.7948713,311.794852,303,2.06E-14,0.637307139,0.954423604,0.105075837,0.023988912,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 8,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Deep Lagoon,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,8.347657112,333.9062845,237,1.82E-11,0.64930773,0.939660396,0.198687145,0.04975008,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 1,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.31509018,292.6036072,128,4.83E-13,0.65932416,0.946403686,0.161353228,0.036723099,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 2,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,3.636284323,145.4513729,154,3.22E-18,0.509863216,0.931332366,0.226140178,0.062118353,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 3,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,1.670039179,66.80156717,59,7.38E-16,0.748397449,0.957261514,0.192250288,0.042236418,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 4,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.735085067,309.4034027,132,8.51E-13,0.686499387,0.870616214,0.156097135,0.034328032,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0
