Location,Permission,Fishing_Ground,Facilitated.by,Dive_Site,Transect,Median_Depth,lat,lon,aca_geomorphology,slope_mean_2020_bio_oracle_3,terrain_ruggedness_index_2020_bio_oracle_3,topographic_position_index_2020_bio_oracle_3,DESIG,ADOPT_2024,Median..year.,Timescale..years.,NO_TAKE,NO_TK_AREA,STATUS_YR,Geomorphology,OBJECTI,grav_NC,pop_cnt,nm_prts,reef_vl,sedimnt,nutrint,cml_scr,tp_thrt,Region,is_bcu,grv_NC_,pp_cnt_,nm_prt_,rf_vl_r,sdmnt_r,ntrnt_r,score,scoreth,scorpfc,scoretr,scorecn,scorecy,biomass_kg,biomass_kg_ha,abundance_ind_250m2,FRic,FEve,FDiv,FDis,RaoQ,Year,dhw_max_6_year_max,dhw_max_6_year_mean,sst_mean_6_year_mean,sst_median_6_year_mean,sst_q90_6_year_mean,sst_sd_6_year_mean,andrello_sediments,closest_ID,closest_Lat,closest_Lon,Grav_tot,cryptoBRout,crypto5BRout,crypto15BRout,pareBRout,pare5BRout,pare15BRout,residBRout,resid15BRout,resid35BRout,transiBRout,transi15BRout,transi35BRout,cryptoBROF,crypto5BROF,crypto15BROF,pareBROF,pare5BROF,pare15BROF,residBROF,resid15BROF,resid35BROF,transiBROF,transi15BROF,transi35BROF,cryptoBRbtw,crypto5BRbtw,crypto15BRbtw,pareBRbtw,pare5BRbtw,pare15BRbtw,residBRbtw,resid15BRbtw,resid35BRbtw,transiBRbtw,transi15BRbtw,transi35BRbtw,cryptoBRin,crypto5BRin,crypto15BRin,pareBRin,pare5BRin,pare15BRin,residBRin,resid15BRin,resid35BRin,transiBRin,transi15BRin,transi35BRin,cryptoBRIF,crypto5BRIF,crypto15BRIF,pareBRIF,pare5BRIF,pare15BRIF,residBRIF,resid15BRIF,resid35BRIF,transiBRIF,transi15BRIF,transi35BRIF,cryptoLR,crypto5LR,crypto15LR,pare5LR,pare15LR,pareLR,transiLR,transi15LR,transi35LR,residLR,resid15LR,resid35LR,sp_richn,fdis,feve,fric,fdiv,fori,fspe
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 5,2.5,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,9.038151819,361.5260727,162,7.42e-13,0.741331153,0.936204871,0.222706134,0.054055218,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,43,0.451154719,0.216121,0.101879287,0.861960107,0.077437402,0.392399875
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,AliceWonderland,WAI_ALI_Transect 1,9,-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,5.40166645,216.066658,165,1.34e-13,0.603443552,0.881568584,0.139149772,0.023510392,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,49.357456,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,24,0.360113766,0.57682,0.046521843,0.663484706,0.054746273,0.356599888
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,AliceWonderland,WAI_ALI_Transect 2,9,-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,6.459806133,258.3922453,102,8.77e-16,0.648720068,0.910117989,0.15885946,0.030069337,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,49.357456,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,20,0.302863805,0.412503,0.031598422,0.623028404,0.06500984,0.319464171
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,AliceWonderland,WAI_ALI_Transect 3,9,-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.803881974,352.155279,154,1.24e-13,0.64416277,0.939440446,0.210872675,0.04665873,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,49.357456,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,28,0.328542498,0.36124,0.031500647,0.730494726,0.055407944,0.325627549
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,AliceWonderland,WAI_ALI_Transect 4,9,-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.593009315,343.7203726,177,3.35e-14,0.627817152,0.924967674,0.202375236,0.043818609,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,49.357456,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,30,0.337690501,0.430086,0.04551791,0.708707296,0.057896604,0.33687064
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,AliceWonderland,WAI_ALI_Transect 5,9,-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,5.364711673,214.5884669,156,3.49e-13,0.736681626,0.931463214,0.146971061,0.029954235,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,49.357456,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,25,0.359807556,0.534304,0.061161993,0.629837836,0.075475345,0.360729645
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,MysteryReef,WAI_MYS_Transect 1,7,-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.88293629,355.3174516,101,1.45e-16,0.593443597,0.924699818,0.204755243,0.044123699,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,55.227169,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,18,0.424554086,0.436115,0.036302686,0.772038159,0.09215739,0.366430233
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,MysteryReef,WAI_MYS_Transect 2,7,-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,9.709628286,388.3851315,201,5.1e-13,0.633582242,0.91478338,0.187371621,0.039354014,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,55.227169,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,35,0.503468061,0.439751,0.045986544,0.78345184,0.156187047,0.399781764
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,MysteryReef,WAI_MYS_Transect 3,7,-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.0431684,321.726736,186,6.5e-12,0.699780525,0.873820155,0.183011447,0.038161362,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,55.227169,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,39,0.496303914,0.387147,0.086568911,0.709647117,0.100908156,0.434866083
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,MysteryReef,WAI_MYS_transect 4,7,-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,11.30531675,452.2126702,525,5.37e-13,0.622470684,0.95559185,0.099335721,0.019363269,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,55.227169,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,32,0.48753467,0.386933,0.086440284,0.856759521,0.04037022,0.491480336
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/CousteuDive,MysteryReef,WAI_MYS_Transect 5,7,-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,qoliqoli,2010-2014,2012,13,None,0,None,Plateau,47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,Sediments,Melanesia,refugia,0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,19.50492164,780.1968656,259,1.01e-11,0.638099787,0.936587325,0.191909052,0.042033625,2023,8.6780796,2.8404,27.8165,27.7808,29.375601,1.21342,55.227169,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,49,0.395344986,0.378303,0.053037514,0.792298313,0.093697195,0.370345657
Yasawa,Muaira,Muaira,Barefoot Manta,YaCOW,YA_COW_Transect 1,9.5,-17.16472821,177.1946053,Outer Reef Flat,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,12.71996214,508.7984855,552,3.35e-11,0.717610537,0.949483999,0.092988445,0.02444957,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,34,0.66704384,0.54125,0.271625341,0.934296844,0.072753406,0.658379004
Yasawa,Muaira,Muaira,Barefoot Manta,YaCOW,YA_COW_Transect 2,9.5,-17.16472821,177.1946053,Outer Reef Flat,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,10.45000306,418.0001222,572,1.04e-10,0.624825464,0.896254482,0.181197109,0.045761211,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,45,0.639472815,0.41936,0.351568949,0.887549371,0.039583485,0.634392314
Yasawa,Muaira,Muaira,Barefoot Manta,YaCOW,YA_COW_Transect 3,6,-17.16472821,177.1946053,Outer Reef Flat,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,14.50746841,580.2987364,838,9.24e-12,0.669463144,0.97528502,0.096293721,0.02183845,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,45,0.608689255,0.338178,0.156809257,0.858425303,0.044837165,0.4994436
Yasawa,Muaira,Muaira,Barefoot Manta,YaCOW,YA_COW_Transect 4,6,-17.16472821,177.1946053,Outer Reef Flat,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,58.31175675,2332.47027,646,9.41e-11,0.604137071,0.952473718,0.123892264,0.034682119,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,52,0.523697332,0.451522,0.329622005,0.983084803,0.268723517,0.846251765
Yasawa,Muaira,Muaira,Barefoot Manta,YaCOW,YA_COW_Transect 5,3,-17.16472821,177.1946053,Outer Reef Flat,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,18.53466702,741.3866808,876,2.57e-10,0.704922553,0.909937677,0.060245562,0.015414586,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,39,0.67882411,0.323244,0.209894932,0.93800596,0.077984713,0.601165886
Yasawa,Muaira,Muaira,Barefoot Manta,LittleWonders,YA_LIW_Transect 1,4.5,-17.15925308,177.1671203,Sheltered Reef Slope,0.070601173,7.5770392,4.7067151,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Plateau,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.446017863,97.8407145,88,1.61e-17,0.646312134,0.906026708,0.176437706,0.0328034,2024,8.3153896,2.84781,28.2246,28.2666,29.5746,1.05427,1.8904194,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,20,0.342714871,0.413811,0.026993429,0.743373193,0.058433285,0.325571835
Yasawa,Muaira,Muaira,Barefoot Manta,LittleWonders,YA_LIW_Transect 2,4.5,-17.15925308,177.1671203,Sheltered Reef Slope,0.070601173,7.5770392,4.7067151,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Plateau,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.383086935,95.32347738,80,4.43e-17,0.672739516,0.942388838,0.158344843,0.027279686,2024,8.3153896,2.84781,28.2246,28.2666,29.5746,1.05427,1.8904194,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,20,0.355655171,0.588445,0.034151294,0.921800371,0.03161566,0.343619011
Yasawa,Muaira,Muaira,Barefoot Manta,LittleWonders,YA_LIW_Transect 3,4.5,-17.15925308,177.1671203,Sheltered Reef Slope,0.070601173,7.5770392,4.7067151,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Plateau,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.111239344,84.44957376,86,2.6e-15,0.745273775,0.948594331,0.16849962,0.032322724,2024,8.3153896,2.84781,28.2246,28.2666,29.5746,1.05427,1.8904194,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,23,0.49197967,0.477652,0.049825303,0.94217574,0.04927783,0.386164985
Yasawa,Muaira,Muaira,Barefoot Manta,LittleWonders,YA_LIW_Transect 4,4.5,-17.15925308,177.1671203,Sheltered Reef Slope,0.070601173,7.5770392,4.7067151,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Plateau,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.772522983,270.9009193,142,8.26e-12,0.672824275,0.927337468,0.203325373,0.044056238,2024,8.3153896,2.84781,28.2246,28.2666,29.5746,1.05427,1.8904194,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,38,0.46375535,0.545238,0.056390361,0.85301943,0.05668214,0.382688559
Yasawa,Muaira,Muaira,Barefoot Manta,LittleWonders,YA_LIW_Transect 5,2.5,-17.15925308,177.1671203,Sheltered Reef Slope,0.070601173,7.5770392,4.7067151,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Plateau,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,0.866406559,34.65626236,90,4.12e-17,0.696502746,0.893991945,0.093782777,0.016659907,2024,8.3153896,2.84781,28.2246,28.2666,29.5746,1.05427,1.8904194,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,20,0.448933052,0.473675,0.033299073,0.850232557,0.085909714,0.390318334
Yasawa,Muaira,Muaira,Barefoot Manta,MantaChannel,YA_MAC_Transect 1,5.5,-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,14.85526462,594.2105847,491,1.09e-12,0.565470467,0.900665797,0.112834181,0.023731028,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.3729947,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0,36,0.628866218,0.347214,0.113568158,0.849106339,0.172044369,0.516104835
